request_id,request_type,access_rate
158,d,0.600000
159,d,1.000000
160,s,0.600000
161,s,0.600000
162,d,0.200000
163,p,0.800000
164,p,0.600000
165,p,0.600000
166,p,0.600000
167,s,0.600000
168,p,0.600000
169,s,0.600000
170,d,0.400000
171,p,0.600000
172,p,0.400000
173,d,0.200000
174,d,0.600000
175,p,0.400000
176,d,0.200000
177,s,0.600000
178,p,0.600000
179,s,0.400000
180,p,0.800000
181,s,0.600000
182,p,0.400000
183,s,0.600000
184,s,0.200000
185,d,0.800000
186,s,0.800000
187,d,0.400000
188,p,0.200000
189,s,0.600000
190,p,0.400000
191,d,0.400000
192,d,0.400000
193,s,0.600000
194,s,0.400000
195,p,0.800000
196,p,1.000000
197,s,0.400000
198,p,0.400000
199,d,0.400000
200,d,0.400000
201,s,0.400000
202,p,0.400000
203,d,0.800000
204,p,0.800000
205,d,0.600000
206,d,0.600000
207,d,0.600000
208,p,0.200000
209,s,0.800000
210,p,0.400000
211,p,0.400000
212,s,0.200000
213,p,0.400000
214,s,0.800000
215,p,0.200000
216,s,0.400000
217,s,0.400000
218,p,0.600000
219,s,0.400000
220,s,0.400000
221,p,0.600000
222,s,0.800000
223,s,0.600000
224,s,0.600000
225,p,0.400000
226,d,0.600000
227,s,0.400000
228,s,0.600000
229,p,0.400000
230,s,0.400000
231,d,0.400000
232,p,0.600000
233,s,0.600000
234,s,0.400000
235,s,1.000000
236,p,0.800000
237,p,0.800000
238,p,0.400000
239,s,0.600000
240,d,0.200000
241,p,0.800000
242,p,0.200000
243,d,0.600000
244,s,0.400000
245,p,0.400000
246,p,1.000000
247,s,0.800000
248,p,0.400000
249,d,0.600000
250,s,0.400000
251,d,0.400000
252,s,0.600000
253,p,0.800000
254,s,0.400000
255,s,0.200000
256,s,0.800000
257,d,0.400000
258,d,0.400000
259,s,1.000000
260,s,0.200000
261,s,0.600000
262,d,0.600000
263,s,0.600000
264,p,0.200000
265,d,0.400000
266,d,0.200000
267,d,0.600000
268,d,0.400000
269,p,0.400000
270,s,0.800000
271,p,0.400000
272,s,0.400000
273,p,0.600000
274,d,0.400000
275,s,0.600000
276,p,0.600000
277,d,0.600000
278,s,0.400000
279,d,0.200000
280,s,0.600000
281,p,0.400000
282,p,0.200000
283,d,0.400000
284,p,0.600000
285,p,0.800000
286,s,0.400000
287,d,0.600000
288,s,0.200000
289,s,0.400000
290,d,0.600000
291,d,0.800000
292,p,0.200000
293,d,0.600000
294,s,0.800000
295,s,0.200000
296,p,0.600000
297,d,0.600000
298,s,0.400000
299,d,0.200000
300,p,0.200000
301,s,0.600000
302,s,0.200000
303,s,0.800000
304,d,1.000000
305,d,0.400000
306,p,0.600000
307,p,0.400000
308,p,0.800000
309,p,0.400000
310,p,0.600000
311,p,0.600000
312,s,0.600000
313,s,0.400000
314,d,0.400000
315,s,0.400000
316,p,0.600000
317,p,0.600000
318,s,0.800000
319,s,0.400000
320,p,0.200000
321,s,0.600000
322,p,0.400000
323,s,0.600000
324,d,0.400000
325,s,0.600000
326,p,0.600000
327,s,0.600000
328,p,0.400000
329,s,0.400000
330,d,0.400000
331,p,0.400000
332,d,0.200000
333,p,0.600000
334,s,0.600000
335,d,0.200000
336,p,0.200000
337,p,0.200000
338,d,1.000000
339,p,0.400000
340,d,0.800000
341,s,0.400000
342,d,0.400000
343,p,0.400000
344,d,0.400000
345,p,0.200000
346,s,1.000000
347,d,0.400000
348,s,0.600000
349,d,0.600000
350,s,0.800000
351,s,0.400000
352,d,0.400000
353,s,0.600000
354,p,0.600000
355,p,0.400000
356,d,0.800000
357,p,0.600000
358,s,0.600000
359,s,0.600000
360,s,0.200000
361,p,0.600000
362,p,0.800000
363,d,0.400000
364,s,0.200000
365,d,0.400000
366,d,0.400000
367,d,0.600000
368,p,0.400000
369,s,0.600000
370,d,0.400000
371,d,0.400000
372,p,0.200000
373,s,0.800000
374,d,0.600000
375,p,0.600000
376,p,0.600000
377,d,0.200000
378,p,0.600000
379,d,0.600000
380,s,0.200000
381,s,0.800000
382,d,0.600000
383,s,0.400000
384,s,0.400000
385,d,1.000000
386,s,0.200000
387,s,0.600000
388,s,0.200000
389,d,0.400000
390,p,0.600000
391,p,0.800000
392,d,0.200000
393,s,0.400000
394,s,0.400000
395,s,0.200000
396,d,0.400000
397,d,0.600000
398,p,0.800000
399,p,0.400000
400,p,0.400000
401,p,0.400000
402,d,0.800000
403,d,0.400000
404,s,0.400000
405,d,0.600000
406,d,0.200000
407,d,0.600000
408,s,0.600000
409,d,0.600000
410,p,0.800000
411,p,0.800000
412,s,0.200000
413,s,0.400000
414,d,0.400000
415,d,0.800000
416,s,0.400000
417,d,1.000000
418,d,0.600000
419,s,0.400000
420,d,0.400000
421,d,0.800000
422,p,0.600000
423,d,0.600000
424,p,0.800000
425,p,0.800000
426,d,0.200000
427,p,0.200000
428,p,0.800000
429,d,0.600000
430,s,0.400000
431,s,0.200000
432,d,0.400000
433,p,0.600000
434,p,0.200000
435,s,0.800000
436,s,0.200000
437,d,0.200000
438,p,0.400000
439,d,0.600000
440,s,0.200000
441,d,0.200000
442,s,0.400000
443,d,0.400000
444,d,0.200000
445,d,0.600000
446,d,0.200000
447,d,0.600000
448,p,0.200000
449,d,0.200000
450,d,0.800000
451,d,0.200000
452,s,0.600000
453,d,0.200000
454,d,0.600000
455,p,0.600000
456,p,0.800000
457,d,0.400000
458,p,0.800000
459,p,0.600000
460,d,0.600000
461,s,0.600000
462,p,0.600000
463,s,0.200000
464,s,0.400000
465,s,0.600000
466,p,0.400000
467,s,0.600000
468,p,0.600000
469,p,0.200000
470,d,0.200000
471,p,0.200000
472,p,0.600000
473,p,0.600000
474,p,0.400000
475,p,0.200000
476,s,0.600000
477,p,0.600000
478,s,0.800000
479,s,0.800000
480,s,0.400000
481,s,0.600000
482,p,0.800000
483,s,0.400000
484,s,0.400000
485,d,0.600000
486,p,0.400000
487,s,0.400000
488,s,1.000000
489,s,0.600000
490,p,0.600000
491,p,0.600000
492,s,0.800000
493,d,0.600000
494,p,0.600000
495,p,0.800000
496,p,0.600000
497,p,0.400000
498,d,0.600000
499,p,0.200000
500,p,1.000000
501,s,0.600000
502,d,0.400000
503,s,0.400000
504,p,0.800000
505,d,0.600000
506,s,0.200000
507,d,0.400000
508,s,0.200000
509,s,0.800000
510,p,0.200000
511,d,0.400000
512,p,0.400000
513,s,0.600000
514,s,0.400000
515,s,0.400000
516,p,0.400000
517,p,0.200000
518,p,0.600000
519,d,1.000000
520,s,0.400000
521,s,0.600000
522,d,0.200000
523,d,0.200000
524,d,0.600000
525,p,0.400000
526,p,0.400000
527,p,0.200000
528,p,0.600000
529,d,0.600000
530,p,0.600000
531,s,0.400000
532,p,0.400000
533,s,0.600000
534,p,0.200000
535,d,0.200000
536,p,0.600000
537,d,0.800000
538,d,0.600000
539,s,0.600000
540,p,0.800000
541,s,0.600000
542,p,0.400000
543,p,0.600000
544,d,0.800000
545,d,0.600000
546,s,0.400000
547,d,0.200000
548,s,0.600000
549,p,0.400000
550,p,0.600000
551,s,0.800000
552,p,0.600000
553,d,0.600000
554,s,0.200000
555,s,0.600000
556,d,0.200000
557,s,0.600000
558,d,0.400000
559,s,0.200000
560,s,0.400000
561,d,0.400000
562,s,0.600000
563,d,0.800000
564,p,0.400000
565,p,0.400000
566,s,0.400000
567,d,0.800000
568,s,0.400000
569,s,0.400000
570,s,1.000000
571,p,0.600000
572,s,0.200000
573,s,0.400000
574,s,0.800000
575,p,0.600000
576,d,0.600000
577,p,0.400000
578,p,0.200000
579,s,0.200000
580,s,1.000000
581,p,0.800000
582,d,0.200000
583,s,0.600000
584,p,0.600000
585,s,0.800000
586,s,0.200000
587,d,0.600000
588,s,0.600000
589,d,0.800000
590,d,0.400000
591,p,0.400000
592,s,1.000000
593,p,0.600000
594,d,0.600000
595,s,0.200000
596,s,0.800000
597,p,0.600000
598,d,0.400000
599,d,0.400000
600,d,0.400000
601,p,0.800000
602,p,0.400000
603,d,1.000000
604,s,0.800000
605,s,0.600000
606,p,0.800000
607,s,0.600000
608,d,0.800000
609,s,0.200000
610,p,0.800000
611,s,0.400000
612,d,0.600000
613,p,0.800000
614,d,0.400000
615,p,0.600000
616,p,0.800000
617,d,0.600000
618,p,0.600000
619,p,0.600000
620,p,0.400000
621,p,0.600000
622,s,0.600000
623,d,0.800000
624,p,0.800000
625,d,0.400000
626,d,0.800000
627,s,0.400000
628,p,0.400000
629,p,0.800000
630,d,0.400000
631,p,0.400000
632,p,0.400000
633,d,0.800000
634,d,0.400000
635,p,0.600000
636,d,0.400000
637,p,0.400000
638,s,0.800000
639,s,0.400000
640,s,0.600000
641,s,0.600000
642,s,0.200000
643,p,0.400000
644,d,0.400000
645,s,0.800000
646,p,0.800000
647,p,0.600000
648,p,0.600000
649,p,0.400000
650,s,0.600000
651,s,0.400000
652,d,0.200000
653,p,0.600000
654,s,0.400000
655,s,0.400000
656,p,0.600000
657,p,0.400000
658,s,0.800000
659,d,0.800000
660,d,0.800000
661,d,0.400000
662,d,0.800000
663,p,0.600000
664,d,0.200000
665,s,0.400000
666,p,0.200000
667,d,0.600000
668,d,0.800000
669,s,0.400000
670,s,0.400000
671,d,0.400000
672,d,0.600000
673,s,0.600000
674,p,0.200000
675,s,0.600000
676,d,0.400000
677,d,0.200000
678,s,0.400000
679,d,0.200000
680,p,0.400000
681,d,0.600000
682,s,1.000000
683,s,0.400000
684,s,0.400000
685,s,0.800000
686,p,0.400000
687,p,0.400000
688,d,0.400000
689,s,0.800000
690,d,0.600000
691,s,1.000000
692,s,0.400000
693,d,0.200000
694,s,0.400000
695,d,0.400000
696,d,0.400000
697,d,0.800000
698,s,0.800000
699,d,0.200000
700,s,0.600000
701,s,0.400000
702,d,0.400000
703,d,0.600000
704,s,0.600000
705,p,0.200000
706,s,0.800000
707,p,0.800000
708,p,0.200000
709,d,0.600000
710,p,0.600000
711,d,0.200000
712,d,0.600000
713,s,0.800000
714,s,0.400000
715,d,0.200000
716,s,0.200000
717,s,0.600000
718,p,0.400000
719,d,0.200000
720,p,0.600000
721,p,0.200000
722,s,0.600000
723,d,0.400000
724,s,0.800000
725,s,1.000000
726,s,0.600000
727,s,0.600000
728,p,0.200000
729,p,0.400000
730,s,0.400000
731,s,0.600000
732,p,0.600000
733,p,0.200000
734,p,0.600000
735,s,0.800000
736,d,0.400000
737,d,0.200000
738,d,0.400000
739,p,0.800000
740,s,0.200000
741,s,0.400000
742,p,0.600000
743,p,0.400000
744,d,0.600000
745,s,0.600000
746,s,0.200000
747,s,0.600000
748,d,0.600000
749,p,0.600000
750,d,0.800000
751,d,0.600000
752,p,0.600000
753,p,0.600000
754,p,0.400000
755,p,0.400000
756,s,0.200000
757,p,0.200000
758,p,0.400000
759,d,0.200000
760,s,1.000000
761,d,0.400000
762,d,0.400000
763,d,0.200000
764,p,0.400000
765,s,0.600000
766,d,0.400000
767,s,0.600000
768,s,0.600000
769,d,0.400000
770,s,0.600000
771,s,0.600000
772,p,0.600000
773,s,0.600000
774,p,0.600000
775,s,0.400000
776,p,0.400000
777,p,0.400000
778,s,0.600000
779,d,0.400000
780,p,0.600000
781,d,0.400000
782,p,0.800000
783,d,0.600000
784,d,0.400000
785,d,0.400000
786,d,0.800000
787,s,0.200000
788,p,0.400000
789,p,0.400000
790,p,0.400000
791,p,0.800000
792,p,1.000000
793,d,0.600000
794,d,0.400000
795,d,0.200000
796,p,0.400000
797,d,0.600000
798,p,0.400000
799,d,0.600000
800,s,0.600000
801,d,0.400000
802,s,0.600000
803,p,0.400000
804,d,0.400000
805,d,0.600000
806,p,0.600000
807,p,0.200000
808,s,1.000000
809,s,0.400000
810,s,0.600000
811,d,0.600000
812,s,0.800000
813,s,0.400000
814,d,0.200000
815,s,0.800000
816,d,0.400000
817,s,0.200000
818,d,0.200000
819,p,0.600000
820,p,0.600000
821,p,0.400000
822,d,0.600000
823,s,0.400000
824,s,0.600000
825,d,0.400000
826,p,0.400000
827,d,0.600000
828,s,0.800000
829,p,0.600000
830,d,0.600000
831,d,0.400000
832,p,0.400000
833,d,0.400000
834,s,0.400000
835,d,0.400000
836,p,0.400000
837,d,0.200000
838,d,0.200000
839,s,0.600000
840,d,0.600000
841,p,1.000000
842,p,0.200000
843,s,0.400000
844,p,0.200000
845,s,0.200000
846,s,1.000000
847,d,0.200000
848,d,0.800000
849,p,0.200000
850,d,0.200000
851,d,0.400000
852,p,0.400000
853,d,0.600000
854,d,0.800000
855,p,0.600000
856,p,0.400000
857,p,0.800000
858,p,0.400000
859,p,0.200000
860,p,0.600000
861,d,0.400000
862,p,0.600000
863,d,0.600000
864,p,1.000000
865,p,0.600000
866,s,0.200000
867,p,0.400000
868,d,0.200000
869,p,0.400000
870,p,0.600000
871,p,0.600000
872,d,0.400000
873,d,0.400000
874,p,0.400000
875,s,0.400000
876,p,0.600000
877,p,0.800000
878,d,0.200000
879,d,0.400000
880,s,0.600000
881,s,0.600000
882,s,0.400000
883,d,0.800000
884,d,0.800000
885,p,0.400000
886,d,0.400000
887,p,0.400000
888,s,1.000000
889,d,0.600000
890,s,1.000000
891,d,0.600000
892,p,0.200000
893,p,0.600000
894,d,0.400000
895,p,1.000000
896,s,0.200000
897,s,0.400000
898,d,0.800000
899,p,0.600000
900,d,0.600000
901,d,0.400000
902,s,0.400000
903,s,0.200000
904,d,0.400000
905,d,0.400000
906,d,0.400000
907,p,0.600000
908,s,0.200000
909,p,0.400000
910,s,1.000000
911,s,0.600000
912,d,0.400000
913,p,0.200000
914,p,0.400000
915,p,0.200000
916,s,0.400000
917,s,0.400000
918,p,0.800000
919,d,0.600000
920,s,0.600000
921,p,0.600000
922,p,0.800000
923,p,0.400000
924,d,0.600000
925,d,0.200000
926,d,0.800000
927,s,0.800000
928,p,0.600000
929,d,0.400000
930,s,0.400000
931,d,0.400000
932,d,0.800000
933,s,0.600000
934,s,0.400000
935,s,0.200000
936,p,0.400000
937,s,0.400000
938,s,0.600000
939,p,0.600000
940,d,0.200000
941,s,0.400000
942,p,0.400000
943,p,0.400000
944,d,0.800000
945,s,0.800000
946,d,0.400000
947,d,0.400000
948,s,0.200000
949,p,0.400000
950,d,0.600000
951,d,0.600000
952,d,0.600000
953,d,0.600000
954,p,0.400000
955,d,0.600000
956,s,0.600000
957,s,0.200000
958,s,0.800000
959,p,0.400000
960,s,0.400000
961,p,0.400000
962,s,0.800000
963,p,0.600000
964,p,0.600000
965,p,0.600000
966,s,0.400000
967,p,0.800000
968,d,0.800000
969,d,0.600000
970,d,0.200000
971,s,0.400000
972,s,1.000000
973,s,0.600000
974,s,0.200000
975,d,0.400000
976,s,0.200000
977,d,0.200000
978,p,0.200000
979,p,0.400000
980,s,0.800000
981,s,0.200000
982,s,0.400000
983,s,0.400000
984,s,0.400000
985,d,0.600000
986,s,0.400000
987,d,0.400000
988,p,0.600000
989,p,0.600000
990,d,0.400000
991,p,0.200000
992,s,0.600000
993,s,0.600000
994,p,0.400000
995,p,1.000000
996,s,0.400000
997,p,0.400000
998,d,0.400000
999,p,0.400000
1000,s,0.800000
1001,p,0.600000
1002,d,0.200000
1003,p,0.600000
1004,p,0.600000
1005,s,0.600000
1006,s,0.400000
1007,d,0.600000
1008,d,0.400000
1009,s,1.000000
1010,s,0.600000
1011,p,0.400000
1012,s,0.800000
1013,s,1.000000
1014,p,0.600000
1015,p,0.400000
1016,d,0.400000
1017,p,0.400000
1018,d,0.200000
1019,p,0.400000
1020,d,0.400000
1021,p,0.600000
1022,d,0.600000
1023,d,0.800000
1024,s,0.600000
1025,d,0.200000
1026,d,0.400000
1027,d,0.800000
1028,s,1.000000
1029,p,0.200000
1030,s,0.200000
1031,p,0.200000
1032,s,0.400000
1033,d,0.600000
1034,s,0.800000
1035,p,0.400000
1036,d,0.200000
1037,s,0.400000
1038,d,0.400000
1039,s,0.400000
1040,d,0.400000
1041,d,0.600000
1042,d,0.600000
1043,d,0.400000
1044,s,0.800000
1045,s,0.600000
1046,d,0.400000
1047,p,0.200000
1048,s,0.800000
1049,s,0.200000
1050,d,0.400000
1051,p,0.400000
1052,d,0.200000
1053,p,0.600000
1054,s,0.400000
1055,d,0.200000
1056,p,0.400000
1057,s,1.000000
1058,d,0.200000
1059,p,0.600000
1060,d,0.600000
1061,d,0.400000
1062,d,0.800000
1063,p,0.400000
1064,p,0.600000
1065,p,0.400000
1066,p,0.200000
1067,s,0.400000
1068,d,0.200000
1069,p,0.800000
1070,s,0.800000
1071,p,0.400000
1072,s,0.600000
1073,p,0.600000
1074,p,0.400000
1075,s,0.400000
1076,p,0.600000
1077,s,0.600000
1078,d,0.400000
1079,d,0.400000
1080,s,0.600000
1081,p,0.600000
1082,d,0.600000
1083,s,0.800000
1084,s,0.800000
1085,d,0.400000
1086,s,0.400000
1087,d,0.800000
1088,d,0.800000
1089,d,0.200000
1090,d,0.400000
1091,p,0.600000
1092,s,0.400000
1093,p,0.600000
1094,p,0.600000
1095,s,0.400000
1096,p,0.400000
1097,d,0.600000
1098,p,0.200000
1099,d,0.400000
1100,s,0.200000
1101,s,0.200000
1102,s,1.000000
1103,s,0.800000
1104,d,0.400000
1105,s,0.200000
1106,d,0.600000
1107,d,0.400000
1108,p,1.000000
1109,s,0.800000
1110,d,0.400000
1111,d,0.600000
1112,p,0.400000
1113,s,1.000000
1114,d,0.600000
1115,d,0.600000
1116,s,0.400000
1117,d,0.400000
1118,p,0.200000
1119,s,1.000000
1120,p,0.600000
1121,s,0.400000
1122,p,0.200000
1123,s,0.200000
1124,p,0.200000
1125,d,0.600000
1126,p,0.200000
1127,s,0.600000
1128,p,1.000000
1129,p,0.600000
1130,s,0.600000
1131,d,1.000000
1132,p,0.600000
1133,d,0.400000
1134,p,0.200000
1135,d,0.600000
1136,s,0.200000
1137,s,0.600000
1138,p,0.400000
1139,d,0.200000
1140,d,0.600000
1141,s,0.800000
1142,s,0.400000
1143,d,0.400000
1144,s,1.000000
1145,d,0.600000
1146,p,0.200000
1147,d,0.600000
1148,p,0.200000
1149,d,0.200000
1150,s,0.400000
1151,p,0.600000
1152,s,0.800000
1153,d,0.200000
1154,d,0.800000
1155,d,0.800000
1156,d,0.600000
1157,p,0.800000
1158,d,0.800000
1159,p,0.800000
1160,d,0.600000
1161,s,0.600000
1162,p,0.400000
1163,d,0.600000
1164,p,0.400000
1165,s,0.600000
1166,d,0.200000
1167,d,0.400000
1168,d,0.200000
1169,s,0.600000
1170,s,0.800000
1171,p,0.600000
1172,d,0.600000
1173,d,0.400000
1174,d,0.200000
1175,s,0.400000
1176,s,0.400000
1177,p,1.000000
1178,p,0.800000
1179,s,0.400000
1180,s,1.000000
1181,d,0.200000
1182,s,0.600000
1183,s,0.400000
1184,p,0.600000
1185,d,0.200000
1186,s,0.200000
1187,p,0.600000
1188,p,0.400000
1189,d,0.400000
1190,d,0.600000
1191,s,0.400000
1192,d,0.600000
1193,s,0.600000
1194,s,0.400000
1195,s,0.200000
1196,d,0.800000
1197,d,0.200000
1198,d,0.600000
1199,s,0.800000
1200,p,0.200000
1201,s,0.800000
1202,d,0.200000
1203,d,0.600000
1204,s,0.400000
1205,d,1.000000
1206,d,0.400000
1207,s,0.200000
1208,d,0.800000
1209,p,0.400000
1210,d,0.600000
1211,s,0.800000
1212,s,0.600000
1213,p,0.800000
1214,p,0.200000
1215,p,0.400000
1216,d,0.800000
1217,s,0.400000
1218,p,0.200000
1219,s,0.600000
1220,p,1.000000
1221,s,0.400000
1222,s,0.400000
1223,s,1.000000
1224,s,0.600000
1225,p,0.600000
1226,p,0.400000
1227,s,0.400000
1228,d,0.600000
1229,d,0.600000
1230,p,0.600000
1231,s,0.600000
1232,s,0.600000
1233,p,0.800000
1234,d,0.200000
1235,d,0.600000
1236,p,0.400000
1237,p,0.600000
1238,s,0.800000
1239,d,0.800000
1240,s,0.400000
1241,p,1.000000
1242,s,0.400000
1243,s,0.800000
1244,s,0.400000
1245,p,0.600000
1246,p,0.200000
1247,p,0.400000
1248,s,0.600000
1249,d,0.400000
1250,s,0.600000
1251,p,0.400000
1252,d,0.400000
1253,s,0.200000
1254,s,0.200000
1255,s,0.400000
1256,p,0.600000
1257,p,0.400000
1258,s,0.800000
1259,s,1.000000
1260,d,0.600000
1261,s,0.400000
1262,s,0.200000
1263,s,0.800000
1264,s,0.600000
1265,p,0.600000
1266,p,0.600000
1267,s,1.000000
1268,d,0.600000
1269,p,0.200000
1270,p,0.800000
1271,p,0.400000
1272,d,0.800000
1273,s,1.000000
1274,d,0.400000
1275,s,0.200000
1276,s,0.800000
1277,p,0.200000
1278,p,0.400000
1279,d,0.400000
1280,p,0.600000
1281,d,0.600000
1282,s,0.800000
1283,d,0.600000
1284,s,0.600000
1285,d,0.600000
1286,d,0.400000
1287,s,0.800000
1288,p,0.400000
1289,s,1.000000
1290,p,0.400000
1291,s,0.600000
1292,d,0.200000
1293,d,0.400000
1294,p,0.800000
1295,d,0.400000
1296,d,0.400000
1297,s,0.800000
1298,p,0.800000
1299,s,1.000000
1300,s,0.400000
1301,s,0.400000
1302,p,0.400000
1303,p,0.200000
1304,p,0.400000
1305,p,0.600000
1306,s,0.600000
1307,d,0.800000
1308,d,0.200000
1309,p,0.600000
1310,d,0.400000
1311,s,1.000000
1312,s,0.600000
1313,d,0.400000
1314,d,0.800000
1315,d,0.600000
1316,s,0.600000
1317,p,0.800000
1318,p,0.600000
1319,d,0.400000
1320,p,0.800000
1321,p,1.000000
1322,p,0.400000
1323,p,0.400000
1324,d,0.200000
1325,p,0.200000
1326,s,0.400000
1327,s,0.200000
1328,p,0.600000
1329,s,1.000000
1330,d,0.200000
1331,d,0.800000
1332,p,0.200000
1333,d,1.000000
1334,s,0.600000
1335,p,0.600000
1336,s,0.400000
1337,p,0.600000
1338,d,0.200000
1339,p,0.400000
1340,p,0.200000
1341,d,0.400000
1342,p,0.200000
1343,d,0.800000
1344,s,0.600000
1345,p,0.600000
1346,d,0.400000
1347,s,0.600000
1348,d,0.600000
1349,d,0.600000
1350,s,0.600000
1351,s,0.400000
1352,p,0.600000
1353,s,0.400000
1354,p,0.600000
1355,d,0.600000
1356,d,0.600000
1357,d,0.200000
1358,p,0.600000
1359,s,0.400000
1360,p,0.800000
1361,p,0.200000
1362,s,0.400000
1363,d,0.400000
1364,p,0.600000
1365,p,0.200000
1366,d,0.800000
1367,p,0.800000
1368,s,0.800000
1369,d,0.600000
1370,d,0.800000
1371,s,0.600000
1372,s,0.400000
1373,p,0.600000
1374,p,0.400000
1375,d,0.600000
1376,p,0.600000
1377,d,0.600000
1378,s,0.800000
1379,d,0.400000
1380,d,0.400000
1381,s,0.400000
1382,s,0.400000
1383,p,0.200000
1384,s,0.600000
1385,s,0.400000
1386,d,0.800000
1387,d,0.600000
1388,d,0.200000
1389,p,0.600000
1390,d,1.000000
1391,s,0.600000
1392,p,0.600000
1393,p,0.600000
1394,s,0.600000
1395,s,0.200000
1396,p,0.600000
1397,p,0.600000
1398,d,0.400000
1399,s,0.400000
1400,p,1.000000
1401,p,0.400000
1402,p,0.600000
1403,d,0.400000
1404,p,0.200000
1405,p,0.200000
1406,s,0.200000
1407,p,0.400000
1408,s,0.400000
1409,s,0.400000
1410,d,0.600000
1411,d,0.600000
1412,s,0.400000
1413,s,0.600000
1414,p,0.600000
1415,p,0.800000
1416,p,0.800000
1417,s,0.600000
1418,d,0.800000
1419,s,0.400000
1420,s,0.200000
1421,p,0.400000
1422,d,0.200000
1423,s,0.400000
1424,d,0.600000
1425,p,0.400000
1426,p,0.400000
1427,d,0.600000
1428,s,1.000000
1429,p,0.600000
1430,s,0.400000
1431,s,1.000000
1432,p,0.400000
1433,s,0.600000
1434,d,0.600000
1435,d,0.600000
1436,s,0.400000
1437,p,0.400000
1438,s,0.400000
1439,s,1.000000
1440,s,0.600000
1441,d,0.600000
1442,d,0.400000
1443,s,0.400000
1444,p,0.400000
1445,p,0.800000
1446,p,0.200000
1447,p,0.600000
1448,d,1.000000
1449,s,0.800000
1450,d,0.400000
1451,p,0.800000
1452,d,0.600000
1453,d,0.200000
1454,d,0.600000
1455,d,0.800000
1456,s,0.200000
1457,p,0.400000
1458,p,0.800000
1459,p,0.600000
1460,p,0.200000
1461,s,0.600000
1462,d,0.800000
1463,s,0.800000
1464,d,0.200000
1465,d,0.600000
1466,s,0.600000
1467,d,0.200000
1468,s,0.400000
1469,d,0.200000
1470,s,0.600000
1471,d,0.400000
1472,p,0.800000
1473,p,0.600000
1474,p,0.400000
1475,d,0.200000
1476,s,0.600000
1477,d,0.800000
1478,s,0.400000
1479,s,1.000000
1480,s,0.400000
1481,s,0.400000
1482,p,0.600000
1483,d,0.400000
1484,d,0.200000
1485,d,0.400000
1486,s,0.600000
1487,p,0.200000
1488,s,0.200000
1489,s,0.600000
1490,s,0.800000
1491,p,0.800000
1492,d,0.400000
1493,p,0.600000
1494,s,0.400000
1495,s,1.000000
1496,d,0.400000
