request_id,request_type,access_rate
817,s,0.400000
818,d,0.600000
819,s,0.800000
820,d,0.600000
821,s,0.200000
822,p,0.600000
823,d,0.600000
824,d,0.400000
825,p,0.600000
826,d,0.600000
827,s,0.800000
828,s,0.600000
829,p,0.400000
830,d,0.600000
831,d,0.600000
832,p,0.600000
833,p,0.400000
834,d,0.600000
835,d,0.200000
836,s,0.400000
837,s,0.400000
838,d,0.600000
839,p,0.600000
840,s,0.600000
841,d,0.600000
842,d,1.000000
843,s,0.200000
844,p,0.800000
845,p,0.400000
846,s,0.600000
847,s,0.400000
848,d,0.200000
849,p,0.600000
850,s,0.400000
851,p,0.400000
852,s,0.800000
853,d,0.600000
854,p,0.800000
855,d,0.600000
856,d,0.600000
857,d,0.400000
858,s,0.200000
859,p,0.800000
860,p,0.400000
861,d,0.400000
862,s,0.600000
863,p,0.600000
864,p,0.600000
865,d,0.800000
866,s,0.400000
867,d,0.800000
868,s,0.200000
869,p,0.200000
870,p,0.800000
871,s,0.600000
872,s,0.600000
873,d,0.600000
874,p,0.600000
875,d,0.400000
876,d,0.800000
877,p,0.600000
878,p,0.400000
879,s,0.600000
880,s,0.800000
881,s,0.400000
882,d,0.800000
883,s,0.600000
884,s,0.200000
885,p,0.400000
886,d,0.200000
887,s,0.400000
888,s,0.400000
889,p,0.200000
890,s,0.400000
891,p,0.600000
892,d,0.600000
893,s,0.400000
894,s,0.600000
895,p,0.400000
896,p,0.600000
897,p,0.800000
898,p,0.600000
899,s,0.200000
900,p,0.800000
901,d,0.800000
902,s,0.800000
903,s,0.400000
904,p,0.600000
905,d,0.600000
906,s,0.400000
907,s,0.600000
908,d,0.200000
909,d,0.600000
910,s,0.600000
911,p,0.400000
912,p,0.200000
913,d,0.400000
914,p,0.400000
915,s,0.600000
916,s,0.600000
917,s,0.400000
918,p,0.800000
919,p,0.200000
920,d,0.600000
921,p,0.200000
922,p,0.400000
923,d,0.200000
924,d,0.400000
925,p,0.600000
926,d,0.800000
927,p,0.600000
928,s,0.600000
929,s,1.000000
930,p,0.600000
931,d,0.400000
932,s,0.400000
933,d,0.600000
934,p,0.800000
935,s,0.600000
936,s,0.600000
937,p,0.400000
938,p,0.400000
939,p,0.600000
940,p,0.600000
941,p,0.200000
942,d,0.800000
943,d,1.000000
944,d,0.800000
945,s,0.400000
946,s,0.400000
947,d,0.200000
948,s,0.400000
949,p,0.600000
950,d,0.800000
951,s,0.200000
952,d,0.600000
953,p,0.600000
954,d,0.600000
955,p,0.800000
956,d,0.600000
957,p,0.400000
958,d,0.400000
959,p,0.200000
960,d,0.800000
961,d,0.200000
962,d,0.600000
963,s,0.400000
964,p,0.400000
965,d,0.800000
966,d,0.400000
967,s,0.600000
968,s,0.800000
969,d,0.600000
970,p,0.600000
971,p,0.600000
972,s,0.800000
973,s,0.600000
974,s,0.600000
975,p,0.400000
976,d,0.600000
977,d,0.400000
978,p,0.800000
979,s,0.600000
980,s,0.400000
981,d,0.800000
982,s,0.200000
983,s,1.000000
984,d,0.400000
985,d,0.600000
986,p,0.600000
987,p,0.600000
988,d,0.600000
989,p,0.600000
990,s,0.600000
991,d,0.400000
992,p,0.600000
993,p,0.600000
994,d,0.600000
995,d,0.400000
996,d,0.600000
997,s,0.600000
998,s,0.600000
999,d,0.200000
1000,p,0.800000
1001,s,0.800000
1002,p,0.600000
1003,s,0.200000
1004,s,0.600000
1005,s,0.600000
1006,p,0.400000
1007,p,0.600000
1008,p,0.800000
1009,d,0.800000
1010,d,0.600000
1011,s,0.400000
1012,p,0.200000
1013,d,0.400000
1014,s,0.400000
1015,s,0.600000
1016,s,0.600000
1017,d,0.600000
1018,d,0.400000
1019,p,0.600000
1020,s,0.600000
1021,s,0.600000
1022,d,0.400000
1023,p,0.200000
1024,p,0.600000
1025,d,0.200000
1026,s,0.400000
1027,d,0.200000
1028,d,0.600000
1029,p,0.200000
1030,d,0.600000
1031,d,0.800000
1032,s,0.600000
1033,s,0.600000
1034,p,0.600000
1035,d,0.800000
1036,d,1.000000
1037,p,0.600000
1038,s,1.000000
1039,s,0.600000
1040,d,1.000000
1041,p,0.800000
1042,s,0.600000
1043,d,0.400000
1044,p,0.800000
1045,s,0.400000
1046,d,0.600000
1047,p,0.600000
1048,d,0.600000
1049,p,0.600000
1050,s,0.600000
1051,s,0.600000
1052,d,0.600000
1053,s,0.200000
1054,d,0.800000
1055,p,0.400000
1056,s,0.600000
1057,p,0.600000
1058,d,0.400000
1059,p,0.600000
1060,p,0.600000
1061,s,0.600000
1062,d,0.400000
1063,d,0.400000
1064,d,0.200000
1065,s,0.600000
1066,p,0.800000
1067,s,0.600000
1068,s,0.200000
1069,s,0.400000
1070,d,0.200000
1071,p,0.800000
1072,p,0.800000
1073,d,0.600000
1074,p,0.200000
1075,p,0.400000
1076,p,0.600000
1077,d,0.400000
1078,d,0.600000
1079,p,0.600000
1080,d,1.000000
1081,p,0.600000
1082,p,0.200000
1083,p,0.200000
1084,p,0.800000
1085,p,0.400000
1086,d,0.800000
1087,s,0.400000
1088,s,0.200000
1089,s,0.600000
1090,s,0.800000
1091,s,1.000000
1092,p,0.600000
1093,s,0.800000
1094,d,0.600000
1095,p,0.400000
1096,s,0.400000
1097,s,0.200000
1098,p,0.400000
1099,p,0.200000
1100,d,0.600000
1101,d,0.200000
1102,d,0.400000
1103,p,0.400000
1104,d,0.400000
1105,d,0.400000
1106,s,0.200000
1107,d,0.800000
1108,d,1.000000
1109,p,0.200000
1110,d,0.400000
1111,s,0.400000
1112,p,0.200000
1113,s,0.600000
1114,d,0.800000
1115,s,0.400000
1116,p,0.800000
1117,p,0.600000
1118,s,0.400000
1119,d,0.200000
1120,p,0.600000
1121,p,0.400000
1122,d,0.200000
1123,d,0.400000
1124,p,0.400000
1125,d,0.600000
1126,p,0.800000
1127,d,0.400000
1128,d,0.600000
1129,s,0.600000
1130,p,0.600000
1131,p,0.600000
1132,s,0.600000
1133,d,0.400000
1134,p,0.600000
1135,d,0.800000
1136,p,0.400000
1137,s,0.600000
1138,d,0.600000
1139,p,0.600000
1140,d,0.400000
1141,d,0.400000
1142,s,0.400000
1143,d,0.800000
1144,p,0.600000
1145,p,0.800000
1146,s,0.600000
1147,d,0.600000
1148,d,0.400000
1149,p,0.600000
1150,s,0.600000
1151,d,0.600000
1152,d,0.600000
1153,s,0.800000
1154,s,0.200000
1155,s,0.200000
1156,p,0.400000
1157,p,0.800000
1158,s,0.200000
1159,s,0.600000
1160,d,0.400000
1161,d,0.600000
1162,s,0.600000
1163,s,0.400000
1164,p,0.800000
1165,s,0.800000
1166,p,0.600000
1167,d,0.400000
1168,d,0.600000
1169,s,0.800000
1170,p,0.400000
1171,p,0.600000
1172,p,0.400000
1173,s,0.400000
1174,d,0.400000
1175,p,0.600000
1176,s,0.600000
1177,p,0.600000
1178,d,0.400000
1179,s,0.200000
1180,d,0.600000
1181,s,0.800000
1182,p,0.400000
1183,p,0.400000
1184,s,0.600000
1185,p,0.200000
1186,d,0.600000
1187,d,0.800000
1188,d,0.200000
1189,p,0.400000
1190,s,0.600000
1191,p,0.800000
1192,p,0.200000
1193,d,0.400000
1194,d,0.200000
1195,d,0.200000
1196,p,0.800000
1197,p,0.600000
1198,p,0.600000
1199,p,0.400000
1200,p,0.800000
1201,s,0.600000
1202,d,0.400000
1203,p,0.600000
1204,p,0.400000
1205,d,0.800000
1206,d,0.200000
1207,s,0.600000
1208,p,0.400000
1209,d,0.600000
1210,s,0.800000
1211,s,0.600000
1212,s,0.600000
1213,d,0.600000
1214,d,0.400000
1215,d,0.600000
1216,p,0.400000
1217,p,0.200000
1218,d,0.400000
1219,s,0.600000
1220,s,0.600000
1221,s,0.600000
1222,d,0.600000
1223,d,0.400000
1224,p,0.600000
1225,d,0.800000
1226,p,0.400000
1227,d,0.200000
1228,p,0.600000
1229,s,0.600000
1230,s,0.200000
1231,p,0.200000
1232,p,0.200000
1233,d,0.600000
1234,p,0.400000
1235,s,0.600000
1236,d,0.200000
1237,s,0.600000
1238,p,0.600000
1239,s,0.400000
1240,p,0.600000
1241,p,0.600000
1242,p,0.600000
1243,p,0.800000
1244,d,0.400000
1245,p,0.400000
1246,p,0.600000
1247,s,0.400000
1248,d,0.600000
1249,s,1.000000
1250,s,0.600000
1251,d,0.600000
1252,p,0.200000
1253,d,0.600000
1254,s,0.400000
1255,p,0.600000
1256,d,0.600000
1257,p,0.800000
1258,p,0.600000
1259,d,0.200000
1260,d,0.800000
1261,p,0.400000
1262,p,0.800000
1263,p,0.400000
1264,s,0.400000
1265,p,0.800000
1266,s,0.600000
1267,d,0.200000
1268,p,0.200000
1269,p,0.600000
1270,d,0.200000
1271,s,0.200000
1272,d,0.800000
1273,d,0.600000
1274,s,0.400000
1275,d,0.600000
1276,s,0.600000
1277,p,0.800000
1278,p,0.400000
1279,s,0.800000
1280,d,0.400000
1281,p,0.400000
1282,s,0.200000
1283,p,0.800000
1284,d,0.800000
1285,p,0.800000
1286,s,0.400000
1287,d,0.200000
1288,s,0.200000
1289,p,0.800000
1290,s,0.600000
1291,p,0.600000
1292,s,0.400000
1293,d,1.000000
1294,p,0.400000
1295,d,0.800000
1296,p,0.600000
1297,s,0.800000
1298,d,0.800000
1299,d,0.600000
1300,p,0.600000
1301,s,0.600000
1302,s,0.400000
1303,s,0.800000
1304,d,0.600000
1305,s,0.600000
1306,d,0.800000
1307,s,0.600000
1308,p,0.200000
1309,p,0.800000
1310,d,0.800000
1311,p,0.800000
1312,d,0.400000
1313,d,0.600000
1314,s,0.600000
1315,d,0.600000
1316,s,0.800000
1317,s,0.600000
1318,d,0.200000
1319,p,0.600000
1320,p,0.800000
1321,s,0.200000
1322,p,0.200000
1323,d,0.800000
1324,s,0.400000
1325,d,0.200000
1326,p,0.600000
1327,d,0.600000
1328,p,0.600000
1329,p,0.600000
1330,s,0.200000
1331,d,0.200000
1332,p,0.400000
1333,d,0.400000
1334,p,1.000000
1335,s,0.400000
1336,d,0.600000
1337,s,0.800000
1338,p,0.200000
1339,s,0.800000
1340,d,0.600000
1341,d,0.600000
1342,p,0.600000
1343,d,0.200000
1344,p,0.600000
1345,s,0.200000
1346,s,0.200000
1347,p,0.600000
1348,d,0.200000
1349,d,0.600000
1350,p,0.600000
1351,s,0.800000
1352,d,0.200000
1353,p,0.600000
1354,d,1.000000
1355,d,0.400000
1356,p,0.200000
1357,s,0.800000
1358,p,0.600000
1359,s,0.600000
1360,p,0.800000
1361,p,0.200000
1362,d,0.400000
1363,s,0.600000
1364,p,0.200000
1365,d,0.800000
1366,p,0.600000
1367,d,0.600000
1368,p,0.800000
1369,p,0.800000
1370,s,0.400000
1371,s,0.600000
1372,d,0.600000
1373,s,0.600000
1374,d,0.400000
1375,p,0.200000
1376,p,0.600000
1377,p,0.800000
1378,s,0.400000
1379,p,0.200000
1380,d,0.200000
1381,p,0.200000
1382,p,0.400000
1383,s,0.400000
1384,d,0.600000
1385,s,0.600000
1386,d,0.800000
1387,p,0.200000
1388,s,0.600000
1389,p,0.600000
1390,d,0.200000
1391,p,0.200000
1392,s,0.600000
1393,s,0.600000
1394,d,0.200000
1395,s,0.400000
1396,p,0.800000
1397,d,0.200000
1398,s,0.600000
1399,d,0.400000
1400,p,1.000000
1401,s,0.800000
1402,d,0.400000
1403,s,0.600000
1404,d,0.400000
1405,d,0.400000
1406,s,0.200000
1407,s,0.600000
1408,d,0.600000
1409,p,0.600000
1410,s,0.600000
1411,p,0.200000
1412,s,0.400000
1413,p,0.800000
1414,d,0.200000
1415,d,0.600000
1416,s,0.200000
1417,p,0.800000
1418,p,0.200000
1419,d,0.800000
1420,d,0.800000
1421,s,0.800000
1422,d,0.200000
1423,d,0.800000
1424,d,0.600000
1425,d,0.400000
1426,p,0.400000
1427,p,0.600000
1428,s,0.200000
1429,s,1.000000
1430,d,0.600000
1431,s,0.400000
1432,p,0.200000
1433,d,0.200000
1434,p,0.600000
1435,s,0.600000
1436,s,0.400000
1437,s,0.600000
1438,p,0.600000
1439,d,0.200000
1440,d,0.600000
1441,p,1.000000
1442,s,0.200000
1443,p,0.600000
1444,s,0.600000
1445,p,0.600000
1446,s,0.600000
1447,d,0.400000
1448,s,0.200000
1449,p,0.200000
1450,s,0.600000
1451,d,0.800000
1452,p,0.400000
1453,s,0.400000
1454,d,0.200000
1455,p,0.200000
1456,s,0.600000
1457,d,0.200000
1458,s,0.400000
1459,d,1.000000
1460,s,0.400000
1461,d,0.600000
1462,d,0.600000
1463,d,0.400000
1464,p,0.200000
1465,s,0.600000
1466,s,0.200000
1467,p,0.400000
1468,d,0.400000
1469,p,0.800000
1470,d,0.400000
1471,s,0.600000
1472,p,0.200000
1473,p,0.200000
1474,s,0.600000
1475,d,0.200000
1476,p,0.400000
1477,s,0.400000
1478,s,0.600000
1479,p,0.600000
1480,p,0.600000
1481,s,0.600000
1482,p,0.800000
1483,p,0.400000
1484,s,0.400000
1485,d,0.200000
1486,p,0.200000
1487,s,0.400000
1488,s,0.400000
1489,s,0.400000
1490,p,0.400000
1491,s,0.400000
1492,p,0.600000
1493,s,0.800000
1494,d,0.400000
1495,d,0.600000
1496,p,0.200000
